name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_28_drive_0153_sync_0000000028,0,0.37,0.2,-4.4,0,-3.53
2011_09_28_drive_0153_sync_0000000053,0.27,-0.27,0,2.04,0,0
2011_09_28_drive_0153_sync_0000000063,-0.33,-0.39,-0.46,4.97,-4.33,0
2011_09_28_drive_0153_sync_0000000067,-0.13,0.31,0,1.28,1.87,3.12
2011_09_28_drive_0153_sync_0000000033,0,0,0,0,0,-3.23
2011_09_28_drive_0153_sync_0000000031,-0.39,0,-0.39,3.9,0,-3.75
2011_09_28_drive_0153_sync_0000000064,0,-0.21,-0.31,0.88,0,0
2011_09_28_drive_0153_sync_0000000003,-0.5,0.22,0.14,0,3.99,0
2011_09_28_drive_0153_sync_0000000089,0.5,0,0.23,0,0.87,1.72
2011_09_28_drive_0153_sync_0000000061,0,-0.37,-0.45,-1.12,0,-2.32
2011_09_28_drive_0153_sync_0000000046,0,0,-0.41,0,4.02,0
2011_09_28_drive_0153_sync_0000000000,0,0,0,0,0,-0.95
2011_09_28_drive_0154_sync_0000000010,0,0,-0.46,0,0,0
2011_09_28_drive_0154_sync_0000000029,0.5,0.2,0.3,0,0,-1.96
2011_09_28_drive_0154_sync_0000000040,-0.47,-0.47,0,0,4.73,-4.8
2011_09_28_drive_0154_sync_0000000017,-0.29,0,0.48,0,0,0
2011_09_28_drive_0154_sync_0000000034,0.44,0.3,0,4.78,-1.22,-2.91
2011_09_28_drive_0154_sync_0000000016,0,-0.34,0,0,2.83,-0.93
2011_09_28_drive_0154_sync_0000000036,0.48,-0.18,0.27,1.38,1.83,0
2011_09_28_drive_0154_sync_0000000035,0,0,0,0,-2.19,0
2011_09_28_drive_0154_sync_0000000041,0.44,-0.12,0.47,0,0,0
2011_09_28_drive_0154_sync_0000000042,0,0,0,0.85,0,0
2011_09_28_drive_0154_sync_0000000037,0,0,0.3,0,2.31,0
2011_09_28_drive_0154_sync_0000000022,0,-0.27,0.39,-1.51,3.34,0
2011_09_28_drive_0154_sync_0000000015,0.11,-0.12,0.29,-4.99,0,2.26
2011_09_28_drive_0154_sync_0000000006,0.22,0.28,0,0,0,0
2011_09_28_drive_0154_sync_0000000020,0.29,-0.2,0.18,0,-1.46,-1.74
2011_09_28_drive_0154_sync_0000000038,-0.18,0,-0.46,0.91,-2.81,0
2011_09_28_drive_0154_sync_0000000012,0,0,0,0,-3.32,0
2011_09_28_drive_0154_sync_0000000013,-0.14,0,0,0,1.04,-2.9
2011_09_28_drive_0154_sync_0000000019,0.23,0,0.14,1.76,0,0
2011_09_28_drive_0154_sync_0000000039,0,0.23,-0.27,1.05,2.59,-3.71
2011_09_28_drive_0154_sync_0000000027,0.13,0.42,0,2.21,3.82,0
2011_09_28_drive_0154_sync_0000000007,0,-0.17,0,0,0,0
2011_09_28_drive_0154_sync_0000000011,0.25,-0.12,0,3.59,0,0
2011_09_28_drive_0154_sync_0000000032,0,0,0.48,0,0,3.2
2011_09_28_drive_0154_sync_0000000026,0,0,0,0,3.0,0
2011_09_28_drive_0154_sync_0000000023,0.32,-0.17,0,0,0,0
2011_09_28_drive_0154_sync_0000000005,0.26,-0.12,0,4.75,0,-0.52
2011_09_28_drive_0154_sync_0000000018,0,0.34,-0.43,0,0,0
2011_09_28_drive_0154_sync_0000000025,0.33,-0.37,0.25,3.59,-4.17,0
2011_09_28_drive_0154_sync_0000000024,0,-0.44,0.26,3.03,1.24,0
2011_09_28_drive_0154_sync_0000000030,0.48,-0.3,0.23,0,0,3.42
2011_09_28_drive_0154_sync_0000000002,-0.13,-0.48,0,-4.49,0,-1.73
2011_09_28_drive_0154_sync_0000000001,0.41,0,0,4.06,0.76,-2.07
2011_09_28_drive_0154_sync_0000000008,0,0,0,4.15,0,2.33
2011_09_28_drive_0154_sync_0000000009,0,0,0.43,0,-4.95,0
2011_09_28_drive_0154_sync_0000000004,0.31,0.19,0,3.78,0,-1.05
2011_09_28_drive_0154_sync_0000000014,-0.38,0,-0.49,0,-3.75,1.84
2011_09_28_drive_0154_sync_0000000021,0,-0.16,0,-4.77,0,2.23
2011_09_28_drive_0154_sync_0000000028,-0.25,-0.44,0,0,4.98,0
2011_09_28_drive_0154_sync_0000000033,0,0,0,-4.67,0,0
2011_09_28_drive_0154_sync_0000000031,0,0,-0.26,0,0,0
2011_09_28_drive_0154_sync_0000000003,0.15,0.39,0,1.48,0,2.48
2011_09_28_drive_0154_sync_0000000000,0.3,0,0,0,0,0
2011_09_28_drive_0155_sync_0000000010,0,-0.32,0,-4.91,-1.4,-4.15
2011_09_28_drive_0155_sync_0000000029,0,0.31,0.17,0,0,0
2011_09_28_drive_0155_sync_0000000040,0.16,0,0.4,0,-4.82,-1.68
2011_09_28_drive_0155_sync_0000000017,0.48,0,0.17,-4.49,-3.32,2.34
2011_09_28_drive_0155_sync_0000000044,0,-0.25,0,0,0,1.39
2011_09_28_drive_0155_sync_0000000034,0.4,0,0,-4.72,0,0
2011_09_28_drive_0155_sync_0000000016,-0.48,0,0.3,-1.05,-4.2,2.38
2011_09_28_drive_0155_sync_0000000036,0.13,-0.11,0.48,0,1.05,0
2011_09_28_drive_0155_sync_0000000035,-0.25,0.11,0.31,-4.95,2.59,0
2011_09_28_drive_0155_sync_0000000041,-0.31,0.17,-0.12,0,4.64,1.94
2011_09_28_drive_0155_sync_0000000042,0,-0.45,-0.23,2.3,1.7,0
2011_09_28_drive_0155_sync_0000000037,0,0.17,0.39,-3.56,-4.66,4.56
2011_09_28_drive_0155_sync_0000000022,0.2,0,0.24,3.81,0,0
2011_09_28_drive_0155_sync_0000000015,0,0.31,0,0,0,0.69
2011_09_28_drive_0155_sync_0000000043,-0.33,-0.27,0,-4.43,0,0
2011_09_28_drive_0155_sync_0000000045,0,-0.19,0,0,2.39,0
2011_09_28_drive_0155_sync_0000000006,0.16,0,0,0,2.07,4.56
2011_09_28_drive_0155_sync_0000000020,0,-0.24,0,0,-1.93,0
2011_09_28_drive_0155_sync_0000000038,-0.38,-0.25,0,0,1.75,3.71
2011_09_28_drive_0155_sync_0000000047,0,0,0,-4.61,0,-2.22
2011_09_28_drive_0155_sync_0000000012,0,0,0,-3.56,0,0
2011_09_28_drive_0155_sync_0000000013,0.21,0,0,0,0,0
2011_09_28_drive_0155_sync_0000000019,0,0,0,0,0,-2.94
2011_09_28_drive_0155_sync_0000000039,0,-0.24,0.45,-4.81,4.66,1.23
2011_09_28_drive_0155_sync_0000000027,-0.43,0,0,0,-4.44,2.85
2011_09_28_drive_0155_sync_0000000007,0.14,-0.29,0,2.15,0,-1.19
2011_09_28_drive_0155_sync_0000000011,0,0,0,0,-1.92,3.68
2011_09_28_drive_0155_sync_0000000032,0,0,0,4.97,0,-3.95
2011_09_28_drive_0155_sync_0000000026,0,-0.39,0.28,3.2,-4.31,0
2011_09_28_drive_0155_sync_0000000023,0,0.36,0.3,-2.4,0,3.91
2011_09_28_drive_0155_sync_0000000005,0,-0.13,0.32,-4.26,4.0,0.91
2011_09_28_drive_0155_sync_0000000018,0.25,0,0,0,0,0
2011_09_28_drive_0155_sync_0000000025,-0.48,0.4,0.21,0,-3.83,0.77
2011_09_28_drive_0155_sync_0000000024,0,-0.39,0,0,0,0
2011_09_28_drive_0155_sync_0000000030,0.36,-0.14,-0.25,2.61,0,0
2011_09_28_drive_0155_sync_0000000002,0,0.36,0.23,0,4.66,-3.01
2011_09_28_drive_0155_sync_0000000001,0,-0.42,0,0,0,0
2011_09_28_drive_0155_sync_0000000008,0,0,0.48,0,0,0
2011_09_28_drive_0155_sync_0000000009,0,-0.24,0,4.86,0,2.58
2011_09_28_drive_0155_sync_0000000004,-0.16,0,-0.21,0,-1.73,4.27
2011_09_28_drive_0155_sync_0000000014,0,0,-0.35,0,-3.44,0
2011_09_28_drive_0155_sync_0000000021,-0.23,0,0,1.35,0,-0.88
2011_09_28_drive_0155_sync_0000000028,-0.16,0,-0.12,0,0,0
2011_09_28_drive_0155_sync_0000000033,0,0.5,0,0,-1.84,0
2011_09_28_drive_0155_sync_0000000031,0,-0.21,0.32,-4.61,4.34,-4.79
2011_09_28_drive_0155_sync_0000000003,0.3,-0.15,-0.36,4.12,0,-2.15
2011_09_28_drive_0155_sync_0000000046,0,-0.33,0,0,0,-2.97
2011_09_28_drive_0155_sync_0000000000,0.18,0.43,-0.23,-2.51,-2.03,0
2011_09_28_drive_0156_sync_0000000010,-0.32,-0.46,0.29,1.08,0,0
2011_09_28_drive_0156_sync_0000000029,0,0,0,-2.02,0,0
2011_09_28_drive_0156_sync_0000000017,0,0.13,-0.49,0,-0.94,4.37
2011_09_28_drive_0156_sync_0000000016,0.26,0.43,0,0,-4.71,-2.14
2011_09_28_drive_0156_sync_0000000022,-0.27,0,0,0,0,1.06
2011_09_28_drive_0156_sync_0000000015,0,0,0,0,0,-1.67
2011_09_28_drive_0156_sync_0000000006,-0.35,0.35,-0.38,0,2.2,4.43
2011_09_28_drive_0156_sync_0000000020,0,0.42,0,4.06,2.19,-3.34
2011_09_28_drive_0156_sync_0000000012,0,-0.22,0,0,0,0
2011_09_28_drive_0156_sync_0000000013,0,0,0.31,0,0,0
2011_09_28_drive_0156_sync_0000000019,-0.39,-0.17,0,4.7,0,3.51
2011_09_28_drive_0156_sync_0000000027,0,0,0.11,0,0,-1.96
2011_09_28_drive_0156_sync_0000000007,0.11,-0.37,0,-2.29,3.29,0
2011_09_28_drive_0156_sync_0000000011,0,0,0,0,5.0,0
2011_09_28_drive_0156_sync_0000000026,-0.11,0,-0.41,2.89,-1.96,0
2011_09_28_drive_0156_sync_0000000023,-0.34,0,0,2.99,0,0
2011_09_28_drive_0156_sync_0000000005,0,0,-0.18,4.12,-1.03,1.75
2011_09_28_drive_0156_sync_0000000018,0,0,0,0.64,0,0
2011_09_28_drive_0156_sync_0000000025,-0.27,0,-0.42,0,-2.81,3.38
2011_09_28_drive_0156_sync_0000000024,0,0,0,-2.75,2.56,0
2011_09_28_drive_0156_sync_0000000002,-0.13,0,0.29,3.77,-0.69,0
2011_09_28_drive_0156_sync_0000000001,0.12,0,0.29,4.22,-2.57,1.54
2011_09_28_drive_0156_sync_0000000008,0,0,0,0,0,-4.87
2011_09_28_drive_0156_sync_0000000009,0,0,0,-1.96,-1.37,0
2011_09_28_drive_0156_sync_0000000004,0.22,0,0,1.14,0,2.71
2011_09_28_drive_0156_sync_0000000014,0,0.24,0.22,0,0,0
2011_09_28_drive_0156_sync_0000000021,0,0.27,0,3.67,2.63,1.81
2011_09_28_drive_0156_sync_0000000028,0.18,-0.35,0.11,0,4.3,-1.68
2011_09_28_drive_0156_sync_0000000003,0,0,0,2.65,0,0
2011_09_28_drive_0156_sync_0000000000,-0.42,0.44,0,-3.9,2.84,0
2011_09_28_drive_0160_sync_0000000010,0.31,0,0,-3.9,0,0
2011_09_28_drive_0160_sync_0000000029,0,0,0,0,0,1.53
2011_09_28_drive_0160_sync_0000000040,0,0,0,0.55,0,0
2011_09_28_drive_0160_sync_0000000017,0.18,0,-0.37,0,2.14,0
2011_09_28_drive_0160_sync_0000000034,0,0,0,3.25,0,0
2011_09_28_drive_0160_sync_0000000016,0,-0.47,-0.34,4.4,0,-3.45
2011_09_28_drive_0160_sync_0000000036,0,0,0,-3.52,3.78,0
2011_09_28_drive_0160_sync_0000000035,-0.46,0,-0.4,-0.95,-2.46,0
2011_09_28_drive_0160_sync_0000000037,0,-0.24,0,-3.33,0,0.59
2011_09_28_drive_0160_sync_0000000022,0,0,0,0,-0.61,0
2011_09_28_drive_0160_sync_0000000015,-0.35,-0.38,-0.31,0,-0.87,0
2011_09_28_drive_0160_sync_0000000006,0,0.42,0,0,0,0
2011_09_28_drive_0160_sync_0000000020,0,0,0,1.1,0,0
2011_09_28_drive_0160_sync_0000000038,0,0,-0.35,0,-1.96,0
2011_09_28_drive_0160_sync_0000000012,0,0,0,0,0.71,0
2011_09_28_drive_0160_sync_0000000013,0,-0.12,0,0,0,0
2011_09_28_drive_0160_sync_0000000019,0,0,0.41,-3.72,0,0
2011_09_28_drive_0160_sync_0000000039,0,0.49,-0.23,0,-1.61,4.02
2011_09_28_drive_0160_sync_0000000027,0,-0.16,0.37,3.38,0.87,0
2011_09_28_drive_0160_sync_0000000007,0.11,0,0,0,0,0
2011_09_28_drive_0160_sync_0000000011,0.29,0,0,0,-4.16,4.56
2011_09_28_drive_0160_sync_0000000032,0,0,0,0,2.74,0
2011_09_28_drive_0160_sync_0000000026,0.23,-0.2,-0.3,3.54,0,0
2011_09_28_drive_0160_sync_0000000023,0,0,0,0,0,-3.51
2011_09_28_drive_0160_sync_0000000005,0.28,0.23,0,-2.99,-0.64,0
2011_09_28_drive_0160_sync_0000000018,-0.22,-0.41,0.34,0,1.33,-1.56
2011_09_28_drive_0160_sync_0000000025,0.29,0.37,-0.39,-0.89,0,-4.6
2011_09_28_drive_0160_sync_0000000024,0,0.3,0,0,0,0
2011_09_28_drive_0160_sync_0000000030,0.5,0,0,0,0,0
2011_09_28_drive_0160_sync_0000000002,0.4,0.44,-0.14,2.91,-4.16,0
2011_09_28_drive_0160_sync_0000000001,-0.49,-0.28,0.39,1.28,3.7,0
2011_09_28_drive_0160_sync_0000000008,0.5,0,-0.33,0,4.24,4.07
2011_09_28_drive_0160_sync_0000000009,0,0,0.46,2.68,0,1.02
2011_09_28_drive_0160_sync_0000000004,0,-0.34,0.24,-4.78,4.06,1.51
2011_09_28_drive_0160_sync_0000000014,0,-0.31,-0.21,0,0,2.45
2011_09_28_drive_0160_sync_0000000021,0,0.5,-0.4,-3.09,-1.76,0
2011_09_28_drive_0160_sync_0000000028,0,0.16,0.12,0,2.46,4.6
2011_09_28_drive_0160_sync_0000000033,-0.45,0,0,0,1.94,0
2011_09_28_drive_0160_sync_0000000031,0,0,0,-4.08,0,4.63
2011_09_28_drive_0160_sync_0000000003,0.45,-0.26,0.37,0,-2.41,-0.7
2011_09_28_drive_0160_sync_0000000000,0,0.15,0,0,-4.81,0
2011_09_28_drive_0161_sync_0000000010,0,0,0,1.88,0,0
2011_09_28_drive_0161_sync_0000000029,0,0.12,-0.46,-3.3,3.44,1.68
2011_09_28_drive_0161_sync_0000000017,0,0,-0.46,0,0,-4.99
2011_09_28_drive_0161_sync_0000000034,0.27,0,0.45,1.98,0,-2.83
2011_09_28_drive_0161_sync_0000000016,0,0,0.38,0,-3.16,4.67
2011_09_28_drive_0161_sync_0000000036,-0.37,-0.25,0,0.94,2.7,4.44
2011_09_28_drive_0161_sync_0000000035,-0.33,-0.43,0,4.22,4.2,-1.16
2011_09_28_drive_0161_sync_0000000022,0.48,-0.41,-0.31,0,0,0
2011_09_28_drive_0161_sync_0000000015,-0.45,0,0,0,-0.63,0
2011_09_28_drive_0161_sync_0000000006,0,0,0,0,-1.17,0
2011_09_28_drive_0161_sync_0000000020,0,-0.34,0,1.39,4.21,2.58
2011_09_28_drive_0161_sync_0000000012,-0.11,0,0,0,0,0
2011_09_28_drive_0161_sync_0000000013,0,-0.31,0,0,0,0
2011_09_28_drive_0161_sync_0000000019,0,0,0,0,0.94,0
2011_09_28_drive_0161_sync_0000000027,0,0.42,0,0,0,0
2011_09_28_drive_0161_sync_0000000007,0,0.25,0,0,0,1.68
2011_09_28_drive_0161_sync_0000000011,0,0,0,0,0,-4.65
2011_09_28_drive_0161_sync_0000000032,0,-0.16,0,3.35,-0.64,0
2011_09_28_drive_0161_sync_0000000026,0.1,0,0.45,-4.83,-4.75,0
2011_09_28_drive_0161_sync_0000000023,0,0.49,0,0,0,0
2011_09_28_drive_0161_sync_0000000005,-0.37,0.19,0.47,0,0,2.13
2011_09_28_drive_0161_sync_0000000018,0.42,-0.36,0.47,-2.04,0,1.4
2011_09_28_drive_0161_sync_0000000025,0,0,0,0,0,2.77
2011_09_28_drive_0161_sync_0000000024,0.37,0,0,0,0,0
2011_09_28_drive_0161_sync_0000000030,-0.24,0,-0.13,0,0,0
2011_09_28_drive_0161_sync_0000000002,0,0,0,0,-1.61,-2.06
2011_09_28_drive_0161_sync_0000000001,0,0.33,0,4.41,0,4.37
2011_09_28_drive_0161_sync_0000000008,0,0.42,0,2.01,-1.16,2.94
2011_09_28_drive_0161_sync_0000000009,-0.49,0,0.35,3.68,0,0
2011_09_28_drive_0161_sync_0000000004,0,-0.14,0.33,1.73,-1.48,-1.48
2011_09_28_drive_0161_sync_0000000014,0.23,0.31,0,3.06,-4.96,-1.1
2011_09_28_drive_0161_sync_0000000021,-0.41,0,0,-1.47,0,0
2011_09_28_drive_0161_sync_0000000028,-0.5,0.39,-0.22,0,-1.04,0
2011_09_28_drive_0161_sync_0000000033,0,0,0,2.99,0,1.8
2011_09_28_drive_0161_sync_0000000031,0,0,0,2.53,0,0
2011_09_28_drive_0161_sync_0000000003,0,-0.21,-0.26,0.78,-3.88,0
2011_09_28_drive_0161_sync_0000000000,0.22,0.44,0,0,4.51,3.28
2011_09_28_drive_0162_sync_0000000010,-0.41,-0.37,-0.11,4.17,0,-0.86
2011_09_28_drive_0162_sync_0000000029,-0.13,0,0,0,0,4.29
2011_09_28_drive_0162_sync_0000000017,0,0,-0.21,-1.5,0,0
2011_09_28_drive_0162_sync_0000000034,-0.39,0,-0.23,0,0,0
2011_09_28_drive_0162_sync_0000000016,0,0,0,1.06,0,0
2011_09_28_drive_0162_sync_0000000036,0.14,0,0,0,1.39,0
2011_09_28_drive_0162_sync_0000000035,0,0,0,0,3.93,0
2011_09_28_drive_0162_sync_0000000037,-0.44,0.16,0.39,0,0,0
2011_09_28_drive_0162_sync_0000000022,0,0,0,0,0,4.42
2011_09_28_drive_0162_sync_0000000015,0,-0.12,0,0,0,0
2011_09_28_drive_0162_sync_0000000006,0,0.32,0,0,-1.87,0
2011_09_28_drive_0162_sync_0000000020,0,0,0,0,4.47,0
2011_09_28_drive_0162_sync_0000000012,0,0,0.36,3.36,-2.05,-2.48
2011_09_28_drive_0162_sync_0000000013,0.12,0,-0.34,0,0.89,-2.85
2011_09_28_drive_0162_sync_0000000019,0,0,-0.22,0,0,3.9
2011_09_28_drive_0162_sync_0000000027,0,0,0,0,-4.98,0
2011_09_28_drive_0162_sync_0000000007,0,0,0,0,-0.83,0
2011_09_28_drive_0162_sync_0000000011,0.17,-0.16,0,0,0,0
2011_09_28_drive_0162_sync_0000000032,0,0,0.47,0,0,2.96
2011_09_28_drive_0162_sync_0000000026,0,-0.2,0,0,0,-1.69
2011_09_28_drive_0162_sync_0000000023,0,-0.17,-0.29,0,0,0
2011_09_28_drive_0162_sync_0000000005,0,0.49,-0.16,4.42,-0.88,-1.22
2011_09_28_drive_0162_sync_0000000018,0,0.27,-0.4,0,0,0
2011_09_28_drive_0162_sync_0000000025,0,0.16,0,0,0,0
2011_09_28_drive_0162_sync_0000000024,0.25,-0.22,0.26,0,-4.78,0
2011_09_28_drive_0162_sync_0000000030,-0.3,0,0,0,2.45,-0.94
2011_09_28_drive_0162_sync_0000000002,-0.36,-0.44,0.17,0,1.01,-3.46
2011_09_28_drive_0162_sync_0000000001,0,0.19,0,1.98,0,2.43
2011_09_28_drive_0162_sync_0000000008,-0.5,0,0,0,0,4.1
2011_09_28_drive_0162_sync_0000000009,0,-0.42,0,0,4.42,3.45
2011_09_28_drive_0162_sync_0000000004,0.3,0,-0.49,0,0,0
2011_09_28_drive_0162_sync_0000000014,0.34,0,0,0,-1.75,-0.57
2011_09_28_drive_0162_sync_0000000021,-0.22,0,0,0,0,4.02
2011_09_28_drive_0162_sync_0000000028,0,-0.45,0,0,2.95,-2.15
2011_09_28_drive_0162_sync_0000000033,-0.46,-0.38,0.47,1.62,-3.11,0
2011_09_28_drive_0162_sync_0000000031,0,0,0,-3.05,-4.25,1.83
2011_09_28_drive_0162_sync_0000000003,-0.22,0.32,0,0,3.47,2.78
2011_09_28_drive_0162_sync_0000000000,0.43,-0.33,0.14,4.16,0,-0.79
2011_09_28_drive_0165_sync_0000000048,-0.41,0,-0.28,0,-3.61,3.72
2011_09_28_drive_0165_sync_0000000069,0,0,0,1.05,0,0
2011_09_28_drive_0165_sync_0000000010,0.14,0.37,0,0,2.18,0
2011_09_28_drive_0165_sync_0000000029,0,0,0.5,-4.94,3.32,0
2011_09_28_drive_0165_sync_0000000079,-0.38,-0.17,-0.25,0,4.54,-1.14
2011_09_28_drive_0165_sync_0000000074,0.34,-0.34,-0.42,-3.1,0,-3.94
2011_09_28_drive_0165_sync_0000000040,0,0,0,0,3.76,0
2011_09_28_drive_0165_sync_0000000017,0,0.19,0.43,3.5,0,0
2011_09_28_drive_0165_sync_0000000052,0,-0.19,0,0,0,-4.64
2011_09_28_drive_0165_sync_0000000044,0,0,0,0,0,1.41
2011_09_28_drive_0165_sync_0000000034,-0.38,-0.36,-0.47,0,0,-4.68
2011_09_28_drive_0165_sync_0000000049,0.42,-0.11,0,0,0,-3.59
2011_09_28_drive_0165_sync_0000000077,-0.25,0,-0.16,0,0,-1.32
2011_09_28_drive_0165_sync_0000000054,-0.2,-0.12,0.4,3.96,-4.5,0
2011_09_28_drive_0165_sync_0000000016,0,0,0.37,0,-1.1,-2.99
2011_09_28_drive_0165_sync_0000000055,-0.28,0.48,-0.12,0,0,0.81
2011_09_28_drive_0165_sync_0000000036,0,0,0.14,0,1.17,-2.56
2011_09_28_drive_0165_sync_0000000066,0,-0.42,0.26,0,0,0
2011_09_28_drive_0165_sync_0000000035,0,-0.13,0.31,4.88,0.57,-2.21
2011_09_28_drive_0165_sync_0000000050,0.32,0.36,-0.14,0,0,-1.09
2011_09_28_drive_0165_sync_0000000041,0,0,0,0,-3.4,0
2011_09_28_drive_0165_sync_0000000042,-0.42,0,0.41,-2.79,-0.7,1.59
2011_09_28_drive_0165_sync_0000000037,0,0,0.5,0,0,-4.44
2011_09_28_drive_0165_sync_0000000022,-0.47,0,0,0,0,0
2011_09_28_drive_0165_sync_0000000015,-0.27,0,0,-3.38,0,0
2011_09_28_drive_0165_sync_0000000043,0,0,0,2.93,0,-2.82
2011_09_28_drive_0165_sync_0000000045,0,0.25,0.4,4.04,-4.32,-1.24
2011_09_28_drive_0165_sync_0000000056,0,0.12,-0.11,0,0,0
2011_09_28_drive_0165_sync_0000000006,0.22,0,0,0,0,4.22
2011_09_28_drive_0165_sync_0000000020,0.35,0,0.4,-3.95,2.01,1.05
2011_09_28_drive_0165_sync_0000000038,0,-0.37,0,0,-3.27,-1.67
2011_09_28_drive_0165_sync_0000000070,0.34,0.13,0.1,-3.56,0,-2.47
2011_09_28_drive_0165_sync_0000000075,0,-0.23,0.2,-4.33,0,3.83
2011_09_28_drive_0165_sync_0000000047,0,0,0,-3.27,0,1.79
2011_09_28_drive_0165_sync_0000000065,-0.3,-0.26,0.13,2.24,0,2.7
2011_09_28_drive_0165_sync_0000000012,0.15,-0.48,0,-4.78,1.32,4.57
2011_09_28_drive_0165_sync_0000000071,0.14,0,-0.29,0,-2.71,0
2011_09_28_drive_0165_sync_0000000013,0.28,0,-0.13,2.18,-4.91,4.13
2011_09_28_drive_0165_sync_0000000019,0,-0.39,0,0.7,0,0
2011_09_28_drive_0165_sync_0000000039,0.22,0.45,-0.38,4.39,0,0
2011_09_28_drive_0165_sync_0000000059,-0.39,0,-0.1,1.13,0.77,-1.81
2011_09_28_drive_0165_sync_0000000027,0,0,-0.23,0,0,0
2011_09_28_drive_0165_sync_0000000082,0,0,0.43,0.69,3.9,0.88
2011_09_28_drive_0165_sync_0000000060,0,0,0,0,-0.61,0
2011_09_28_drive_0165_sync_0000000007,0.37,0.41,-0.42,4.45,0,-4.69
2011_09_28_drive_0165_sync_0000000011,-0.37,0.14,0,0,0,0
2011_09_28_drive_0165_sync_0000000076,0.31,0,0,-1.51,-1.35,0
2011_09_28_drive_0165_sync_0000000062,-0.17,0,0.29,4.1,4.33,0
2011_09_28_drive_0165_sync_0000000080,0,0,0,-1.29,0,0
2011_09_28_drive_0165_sync_0000000032,-0.13,0.25,0,0,2.28,-0.62
2011_09_28_drive_0165_sync_0000000026,0,0,-0.25,-2.16,0,0
2011_09_28_drive_0165_sync_0000000023,0.41,0,-0.44,3.78,3.26,0
2011_09_28_drive_0165_sync_0000000005,-0.41,0.25,0,2.05,-4.19,0
2011_09_28_drive_0165_sync_0000000018,0.3,0.18,-0.11,3.43,0,0.83
2011_09_28_drive_0165_sync_0000000081,0.19,0,0,5.0,3.32,1.61
2011_09_28_drive_0165_sync_0000000073,0.43,0.37,-0.43,2.32,-2.51,0
2011_09_28_drive_0165_sync_0000000051,0.11,0,0,0,3.19,0
2011_09_28_drive_0165_sync_0000000068,0,0.28,0,-1.21,2.39,0
2011_09_28_drive_0165_sync_0000000025,-0.35,0,-0.35,-3.93,3.61,0
2011_09_28_drive_0165_sync_0000000024,0.19,-0.48,-0.25,0,3.61,-3.72
2011_09_28_drive_0165_sync_0000000030,0.5,0.25,0.13,0,-4.27,2.79
2011_09_28_drive_0165_sync_0000000058,0,0,-0.48,3.89,0,0
2011_09_28_drive_0165_sync_0000000002,0,0,-0.23,1.48,0,0
2011_09_28_drive_0165_sync_0000000072,0,0,0,0,-1.89,-0.87
2011_09_28_drive_0165_sync_0000000001,0.13,0,0.28,0,-2.19,4.57
2011_09_28_drive_0165_sync_0000000008,-0.17,0,0.44,-0.81,2.77,4.27
2011_09_28_drive_0165_sync_0000000057,0,-0.28,0,0,-1.94,1.45
2011_09_28_drive_0165_sync_0000000009,0.23,0.21,0,-1.53,2.73,3.29
2011_09_28_drive_0165_sync_0000000078,0,0,0,0,0,-2.28
2011_09_28_drive_0165_sync_0000000004,0.49,0,-0.46,1.61,0,-3.58
2011_09_28_drive_0165_sync_0000000014,0,-0.28,0.35,-4.25,-0.87,-2.07
2011_09_28_drive_0165_sync_0000000021,-0.37,0,-0.46,-0.7,3.32,-2.38
2011_09_28_drive_0165_sync_0000000028,0,0,0,0,-2.39,0
2011_09_28_drive_0165_sync_0000000053,0,0.25,0,4.79,-3.23,0.9
2011_09_28_drive_0165_sync_0000000063,-0.39,0,0,-3.1,0,-1.97
2011_09_28_drive_0165_sync_0000000067,0.29,0.11,0.48,0,-1.74,2.77
2011_09_28_drive_0165_sync_0000000033,0,-0.18,0,3.21,-1.36,1.18
2011_09_28_drive_0165_sync_0000000031,-0.3,0.12,0,0,3.66,3.39
2011_09_28_drive_0165_sync_0000000064,-0.41,0.37,0,0,0,0
2011_09_28_drive_0165_sync_0000000003,-0.41,0.31,0,4.39,0.98,1.32
2011_09_28_drive_0165_sync_0000000061,-0.43,0.18,-0.38,-3.13,0.64,0
2011_09_28_drive_0165_sync_0000000046,0.15,0,0.35,0,0,-2.42
2011_09_28_drive_0165_sync_0000000000,0,0,0,0,0,-4.14
2011_09_28_drive_0166_sync_0000000010,0,0.34,0.23,0,-2.16,2.58
2011_09_28_drive_0166_sync_0000000029,0,-0.15,-0.28,-4.67,3.29,0.79
2011_09_28_drive_0166_sync_0000000017,0.34,0,-0.13,0,0,0
2011_09_28_drive_0166_sync_0000000034,-0.3,0.37,0.26,1.03,2.23,0
2011_09_28_drive_0166_sync_0000000016,0,0,0,-4.5,0,-3.34
2011_09_28_drive_0166_sync_0000000036,0,-0.28,0.18,1.89,3.77,-1.91
2011_09_28_drive_0166_sync_0000000035,0,0,0,0,-1.5,0
2011_09_28_drive_0166_sync_0000000037,0.35,0.49,0.49,1.98,4.41,0
2011_09_28_drive_0166_sync_0000000022,-0.42,-0.21,0.31,2.99,0,1.64
2011_09_28_drive_0166_sync_0000000015,0,0,-0.15,-3.56,0,4.4
2011_09_28_drive_0166_sync_0000000006,0.47,0.32,0,3.49,0,0
2011_09_28_drive_0166_sync_0000000020,0.27,0,0.17,2.79,3.39,0.97
2011_09_28_drive_0166_sync_0000000038,-0.39,-0.18,-0.21,0,0,0
