name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_26_drive_0027_sync_0000000058,0.37,0.46,0.44,3.93,0,0
2011_10_03_drive_0027_sync_0000002680,0,0.27,0.26,-3.25,-3.39,1.24
2011_09_26_drive_0039_sync_0000000101,0,0.4,0,-3.21,0,1.82
2011_09_26_drive_0061_sync_0000000433,0.27,-0.18,0,0,0,-1.75
2011_09_26_drive_0005_sync_0000000145,0.49,0.34,-0.22,-1.05,0,-3.03
2011_10_03_drive_0027_sync_0000001517,0,0.1,-0.36,3.3,-1.95,-0.59
2011_09_26_drive_0087_sync_0000000073,0.11,0,0,3.57,0,-4.88
2011_10_03_drive_0027_sync_0000001479,0,-0.36,0.4,-0.53,2.62,-3.09
2011_10_03_drive_0027_sync_0000000315,0,0,0.46,0,3.22,0
2011_09_26_drive_0039_sync_0000000332,-0.23,0.39,0,2.79,0,-1.28
2011_09_26_drive_0095_sync_0000000185,0,-0.28,0,0,0,0
2011_09_26_drive_0029_sync_0000000176,-0.43,0,0,-3.03,-0.71,4.32
2011_09_26_drive_0036_sync_0000000113,-0.16,-0.41,-0.21,0,-4.69,-4.44
2011_10_03_drive_0047_sync_0000000635,-0.3,0.34,0,0,0,4.63
2011_09_26_drive_0061_sync_0000000094,0.35,0,0,0,0,0.56
2011_10_03_drive_0027_sync_0000001102,0,0,0,1.41,-3.19,0.92
2011_09_26_drive_0061_sync_0000000532,0.47,-0.46,-0.12,0,-2.59,0
2011_09_26_drive_0056_sync_0000000024,0,0,-0.41,-4.38,0,2.46
2011_09_26_drive_0086_sync_0000000558,-0.44,-0.19,-0.19,-0.57,-1.73,0
2011_09_26_drive_0014_sync_0000000230,0,0,-0.35,0,0,0
2011_10_03_drive_0027_sync_0000001604,0,0,-0.19,0,-0.89,-4.68
2011_09_26_drive_0084_sync_0000000125,0.32,0.5,-0.34,-2.09,-1.87,0
2011_09_26_drive_0086_sync_0000000126,0,0,0,0,-1.37,0
2011_09_26_drive_0036_sync_0000000475,0.14,-0.33,0.1,-1.47,0,-3.49
2011_09_26_drive_0079_sync_0000000099,0,0,0.34,3.69,-0.63,0
2011_09_26_drive_0059_sync_0000000102,0,0,0,-1.88,0,0
2011_09_26_drive_0051_sync_0000000289,0.35,0,0.38,1.04,0,0
2011_10_03_drive_0027_sync_0000002198,0,-0.17,0,0,0,0
2011_09_26_drive_0018_sync_0000000250,0.49,-0.41,0,-0.63,0,0
2011_10_03_drive_0027_sync_0000001383,-0.25,-0.49,0,4.24,2.68,-1.89
2011_09_26_drive_0070_sync_0000000255,0,0.49,0,0,0,0
2011_09_26_drive_0064_sync_0000000436,-0.21,0.44,0.32,-1.82,0,2.69
2011_09_26_drive_0061_sync_0000000472,0,0.37,0,0,0,0
2011_10_03_drive_0027_sync_0000002776,0,0.32,0,0,0,0
2011_09_26_drive_0086_sync_0000000466,-0.21,-0.17,0,2.94,0,0
2011_09_26_drive_0002_sync_0000000028,-0.17,0.43,0,0,0,1.1
2011_09_26_drive_0022_sync_0000000040,0,0,0,2.59,0,0
2011_09_26_drive_0027_sync_0000000064,0.47,0,-0.36,-2.37,3.94,0
2011_09_26_drive_0051_sync_0000000120,0,-0.24,0,0,0,4.72
2011_10_03_drive_0042_sync_0000000214,0,0.21,-0.41,-4.03,-1.01,-3.38
2011_10_03_drive_0027_sync_0000001536,0.45,0,-0.19,0,0,0
2011_09_26_drive_0056_sync_0000000142,0,0,-0.49,0,0.59,0
2011_09_26_drive_0035_sync_0000000015,-0.48,-0.48,-0.1,0,0,-4.06
2011_09_26_drive_0086_sync_0000000251,0,0,0,3.49,-4.2,0
2011_09_26_drive_0064_sync_0000000472,-0.3,-0.41,0,3.18,-2.41,4.14
2011_09_26_drive_0096_sync_0000000218,0,0.2,0.38,0,3.97,0
2011_09_26_drive_0028_sync_0000000014,0,-0.26,-0.32,1.23,3.99,-4.39
2011_09_26_drive_0084_sync_0000000243,0.26,0,0.23,0,0,0
2011_09_26_drive_0056_sync_0000000284,0,0,0,0,2.34,4.12
2011_10_03_drive_0027_sync_0000002838,0.28,0,-0.29,-1.83,-2.75,0
2011_09_26_drive_0036_sync_0000000649,0,-0.27,-0.26,3.56,2.19,0
2011_09_26_drive_0101_sync_0000000512,0,0.28,-0.22,-2.85,-1.7,0
2011_09_26_drive_0101_sync_0000000019,0,0.28,0,0,0,0
2011_09_26_drive_0061_sync_0000000464,0.17,0,0.34,2.58,-0.61,2.17
2011_09_26_drive_0027_sync_0000000105,0.35,0,0,1.3,-2.86,0
2011_10_03_drive_0042_sync_0000000182,0,0,-0.41,0,0,0
2011_09_26_drive_0051_sync_0000000253,-0.13,0.12,0,0,-4.59,-2.32
2011_10_03_drive_0027_sync_0000003198,0,0.23,0,0,0,1.74
2011_09_26_drive_0014_sync_0000000242,0,0,0,0,0,-3.99
2011_09_26_drive_0061_sync_0000000504,0.32,0,0.29,0.55,1.56,0
2011_09_26_drive_0022_sync_0000000669,0,0.38,0.32,0,-3.69,-2.66
2011_09_26_drive_0018_sync_0000000175,0,0,0,-2.26,0,4.94
2011_09_26_drive_0093_sync_0000000121,-0.12,0.25,0,2.97,-0.92,1.18
2011_10_03_drive_0042_sync_0000000555,0.42,0,-0.37,0,0,-2.48
2011_09_26_drive_0035_sync_0000000008,0.19,0,0.17,-1.85,0,0
2011_09_26_drive_0023_sync_0000000007,-0.3,-0.48,0,1.4,-2.76,0.68
2011_09_26_drive_0036_sync_0000000780,0,0.24,-0.12,-1.88,0,-1.57
2011_09_26_drive_0032_sync_0000000042,0,-0.19,0.38,0,2.8,0
2011_09_26_drive_0093_sync_0000000327,0,0,0.32,-3.51,4.66,-1.41
2011_09_26_drive_0019_sync_0000000015,-0.29,0,0,-1.83,1.86,0
2011_10_03_drive_0027_sync_0000004113,0,-0.46,-0.22,3.49,-2.07,3.99
2011_09_26_drive_0101_sync_0000000421,0.27,0,-0.36,0,0.92,0
2011_09_26_drive_0039_sync_0000000209,0.32,0,-0.33,0.97,-3.44,-4.12
2011_09_26_drive_0064_sync_0000000455,0.12,0,0,-3.73,0,-1.31
2011_09_26_drive_0052_sync_0000000011,-0.37,0,0,-0.99,0,0
2011_10_03_drive_0027_sync_0000002970,0,0.17,-0.38,-4.11,4.44,-3.04
2011_09_26_drive_0087_sync_0000000347,-0.38,0,-0.12,2.97,-0.91,2.31
2011_09_26_drive_0029_sync_0000000220,0,0,0,0,-2.41,4.95
2011_09_26_drive_0096_sync_0000000417,0,0,0,2.42,0,-1.81
2011_10_03_drive_0027_sync_0000002878,0.45,0.38,0,0,0,-3.38
2011_10_03_drive_0042_sync_0000001163,0.28,0.48,-0.4,2.22,0,-4.34
2011_09_26_drive_0101_sync_0000000076,-0.42,0,0.3,-4.53,-2.94,1.23
2011_09_26_drive_0070_sync_0000000040,0,0,0,0,-0.83,0
2011_09_26_drive_0035_sync_0000000041,0,0.24,0,0,0,0
2011_10_03_drive_0027_sync_0000002182,0,0,0.12,0,0,0
2011_10_03_drive_0027_sync_0000004017,0,0.2,0.38,-4.49,2.17,-3.84
2011_09_26_drive_0104_sync_0000000278,0,0,0,0,-2.8,0
2011_09_26_drive_0018_sync_0000000004,0,-0.13,0,0,0,0
2011_09_26_drive_0079_sync_0000000091,0,-0.47,-0.21,4.07,1.68,-2.35
2011_09_26_drive_0091_sync_0000000333,0,0,0.15,0,0,4.14
2011_09_26_drive_0087_sync_0000000700,-0.16,0,-0.25,0.83,4.5,-3.84
2011_10_03_drive_0027_sync_0000002920,0,-0.4,0.44,-4.45,-4.55,4.24
2011_10_03_drive_0027_sync_0000000208,0,0,-0.41,-1.28,2.69,0
2011_09_26_drive_0061_sync_0000000167,0,0,0,-4.7,0,0
2011_09_26_drive_0023_sync_0000000105,0,0.47,0,0,0,0
2011_09_26_drive_0084_sync_0000000256,0,0.1,0,-1.3,0,0
2011_10_03_drive_0042_sync_0000000739,-0.19,0,0.36,0,-4.09,-4.19
2011_09_26_drive_0039_sync_0000000062,0,0,0,-3.94,0,0
2011_10_03_drive_0027_sync_0000001450,0,0,0,2.58,-2.96,0
2011_10_03_drive_0027_sync_0000001499,-0.47,-0.44,0,-3.97,-0.67,0
2011_09_26_drive_0091_sync_0000000063,0,0,0,0,0,2.42
2011_10_03_drive_0027_sync_0000003080,0,0.37,0.4,-2.18,-3.84,2.85
2011_09_26_drive_0101_sync_0000000787,0,-0.46,0,-4.68,-4.13,0
2011_09_26_drive_0061_sync_0000000257,0,0,0,-4.65,0,3.58
2011_09_26_drive_0028_sync_0000000179,0,0,0.38,0,0,0
2011_10_03_drive_0042_sync_0000000494,0,0,-0.32,1.78,0,0
2011_09_26_drive_0018_sync_0000000185,0,0.33,0,-0.52,0,0.62
2011_10_03_drive_0047_sync_0000000659,0,0.12,0,0,0,2.68
2011_09_26_drive_0019_sync_0000000060,0,0.14,0,0,0,2.39
2011_09_26_drive_0018_sync_0000000135,0.25,0.19,-0.45,0,4.27,2.09
2011_09_26_drive_0022_sync_0000000702,0,0.4,0,0,0.82,3.84
2011_09_26_drive_0084_sync_0000000027,0.28,0.17,0,0,-3.2,2.82
2011_09_26_drive_0019_sync_0000000306,0,0.25,0,3.7,0,0.56
2011_10_03_drive_0027_sync_0000002062,0,0,-0.27,3.58,0,2.72
2011_09_26_drive_0101_sync_0000000090,0.12,0,-0.13,0,0,0
2011_09_26_drive_0101_sync_0000000578,0,0,0,0,-3.19,0.97
2011_10_03_drive_0042_sync_0000000565,-0.34,0,0,-1.27,0,0
2011_09_26_drive_0019_sync_0000000081,0,-0.12,-0.32,2.79,0,-3.99
2011_09_26_drive_0101_sync_0000000110,0.36,-0.16,-0.25,-2.84,0,0.91
2011_09_26_drive_0051_sync_0000000080,-0.43,0,0,-4.82,0,0
2011_09_26_drive_0001_sync_0000000085,0,-0.49,0,0,0,0
2011_10_03_drive_0027_sync_0000003158,-0.1,0.21,-0.18,-3.75,0,-4.13
2011_10_03_drive_0027_sync_0000000730,0.15,-0.31,0.38,4.22,0.84,0
2011_10_03_drive_0027_sync_0000000330,-0.19,0.41,-0.15,0,3.64,-4.96
2011_10_03_drive_0027_sync_0000000611,0,-0.31,0.33,0,-2.05,4.8
2011_09_26_drive_0079_sync_0000000043,0,0,-0.13,4.56,0,4.94
2011_09_26_drive_0022_sync_0000000278,-0.2,0,-0.11,0,-4.18,0
2011_09_26_drive_0086_sync_0000000544,0.14,0,0,0,4.32,0.76
2011_10_03_drive_0042_sync_0000000861,0,0,0.27,0,-0.89,-1.2
2011_09_26_drive_0070_sync_0000000238,-0.16,0,-0.14,0,0,0
2011_10_03_drive_0027_sync_0000002493,0.15,-0.4,0,0,3.11,0
2011_10_03_drive_0027_sync_0000001423,-0.21,0,0,-4.0,-1.66,0
2011_09_26_drive_0087_sync_0000000631,0,0,0.46,-3.62,-1.29,-2.39
2011_10_03_drive_0027_sync_0000003449,0.29,0,-0.4,-2.74,0.75,0
2011_09_26_drive_0028_sync_0000000016,0,0,0.3,0,3.8,3.55
2011_09_26_drive_0039_sync_0000000268,0,0,0,0,-2.97,0
2011_09_26_drive_0101_sync_0000000792,0,-0.16,-0.24,3.55,-3.12,-2.54
2011_10_03_drive_0042_sync_0000000278,0,0,0,0,0,-2.71
2011_09_26_drive_0014_sync_0000000258,0,-0.26,0,0,2.16,0
2011_09_26_drive_0095_sync_0000000058,0.44,-0.41,-0.19,-4.15,0,0
2011_09_26_drive_0052_sync_0000000005,-0.13,-0.14,0,0,0,-3.37
2011_09_26_drive_0086_sync_0000000550,0,-0.5,0.31,-3.33,1.69,1.98
2011_09_26_drive_0019_sync_0000000369,-0.49,0,0.33,0,-1.13,3.13
2011_09_26_drive_0036_sync_0000000051,0.27,0,0,0,0,0
2011_09_26_drive_0087_sync_0000000554,0.36,0,0.27,0,-2.64,0
2011_09_26_drive_0091_sync_0000000195,-0.44,-0.25,0,-1.87,-4.34,-4.17
2011_10_03_drive_0027_sync_0000001388,0.11,0,0.14,-1.39,1.09,0
2011_10_03_drive_0027_sync_0000000341,0,0,0,0,0,1.49
2011_09_26_drive_0087_sync_0000000562,0.15,0.36,0,-3.82,4.41,0
2011_10_03_drive_0027_sync_0000001895,0,0,0,0,4.0,4.48
2011_09_26_drive_0036_sync_0000000577,0,-0.39,0,2.76,0,0
2011_09_26_drive_0061_sync_0000000521,0,0,0,3.49,4.33,3.69
2011_09_26_drive_0028_sync_0000000160,0.36,0.23,0,-3.53,-1.7,0
2011_10_03_drive_0042_sync_0000001102,0,0.17,0.14,0,-4.38,-4.65
2011_09_26_drive_0113_sync_0000000066,0,0.4,-0.46,0.58,0,-3.45
2011_09_26_drive_0051_sync_0000000405,0,-0.46,0.3,-3.66,0,3.09
2011_10_03_drive_0027_sync_0000004392,0,-0.45,0.11,0,2.61,3.6
2011_09_26_drive_0028_sync_0000000054,0,0,0,0,0,1.8
2011_09_26_drive_0093_sync_0000000078,0,0,-0.15,0,0,0
2011_09_26_drive_0096_sync_0000000402,-0.49,-0.49,0,0,-3.78,3.95
2011_09_26_drive_0005_sync_0000000111,0,0,0,0,-2.57,0
2011_09_26_drive_0028_sync_0000000166,0.46,0.38,0,0,2.47,0
2011_10_03_drive_0042_sync_0000000963,0.46,0.24,-0.38,0,-4.59,0
2011_10_03_drive_0027_sync_0000002071,0,0.4,0,0,0,0
2011_09_26_drive_0064_sync_0000000375,-0.46,-0.42,0,1.73,-3.86,3.1
2011_09_26_drive_0087_sync_0000000192,-0.21,0,0,-2.28,-2.99,0
2011_10_03_drive_0027_sync_0000000384,0,0,-0.27,-0.9,0,-2.8
2011_09_26_drive_0091_sync_0000000105,-0.1,-0.44,-0.35,4.18,1.29,0
2011_09_26_drive_0086_sync_0000000027,0.15,0.15,0,0,-1.86,0.97
2011_09_26_drive_0023_sync_0000000417,0,0,0,0,0,3.59
2011_09_26_drive_0101_sync_0000000458,-0.15,0,0.21,0,0,2.53
2011_09_26_drive_0061_sync_0000000183,0,0,0,-1.71,-2.9,0
2011_09_26_drive_0087_sync_0000000678,0,0,0.15,0,0,0
2011_09_26_drive_0070_sync_0000000107,0,0,0.38,0,-1.07,-1.03
2011_09_26_drive_0086_sync_0000000071,-0.32,0,0,4.72,0,0
2011_09_26_drive_0101_sync_0000000851,-0.11,0,0.18,0,-3.85,-2.75
2011_10_03_drive_0027_sync_0000003053,0,0.35,0,-0.51,0,1.65
2011_09_26_drive_0059_sync_0000000324,0,0.2,-0.38,-1.78,-3.87,-3.35
2011_09_26_drive_0036_sync_0000000633,0.38,-0.27,0.3,0,-1.68,2.41
2011_09_26_drive_0061_sync_0000000361,0.28,-0.48,0.16,4.94,-1.36,0
2011_10_03_drive_0027_sync_0000000289,0,0,0.25,-1.07,0,0
2011_10_03_drive_0027_sync_0000003853,-0.23,-0.35,0,-4.48,0.9,0
2011_09_26_drive_0064_sync_0000000036,-0.42,0,0.48,-1.85,-2.2,1.88
2011_10_03_drive_0027_sync_0000000836,0,0,0,1.75,-2.99,0
2011_09_26_drive_0051_sync_0000000152,-0.42,0,-0.12,0,0,0
2011_09_26_drive_0061_sync_0000000450,0,0.28,-0.36,-2.88,1.83,-1.4
2011_09_26_drive_0086_sync_0000000213,-0.14,0.32,0,4.49,-1.91,0
2011_10_03_drive_0042_sync_0000000115,-0.18,0,0.22,0,-0.86,0
2011_10_03_drive_0027_sync_0000000799,0.12,0.37,0,0,3.56,4.88
2011_09_26_drive_0022_sync_0000000501,0,0.5,0,2.92,0,-1.35
2011_09_26_drive_0011_sync_0000000071,0.4,0,0,0,0,0
2011_10_03_drive_0027_sync_0000002358,-0.33,0,-0.35,0,0,-3.85
2011_09_26_drive_0032_sync_0000000067,-0.44,0.32,0,-4.33,1.23,-4.11
2011_09_26_drive_0048_sync_0000000013,0,-0.47,0,0,0,0
2011_09_26_drive_0036_sync_0000000241,0,0,0,0,0,2.19
2011_10_03_drive_0027_sync_0000000744,0,0,0,0.64,0,0
2011_10_03_drive_0027_sync_0000004205,0.37,0,0.15,-0.99,0,0
2011_09_26_drive_0036_sync_0000000187,0,-0.38,0.1,0,-2.04,0
2011_09_26_drive_0015_sync_0000000056,0,0,0.3,1.22,-4.87,0
2011_09_26_drive_0022_sync_0000000486,0.46,0,0,0,-2.09,0
2011_09_26_drive_0051_sync_0000000065,0,0,0,2.49,0,0
2011_09_26_drive_0086_sync_0000000321,0,-0.22,0,0,0,0
2011_09_26_drive_0095_sync_0000000114,-0.49,0,-0.25,-1.4,1.83,0
2011_10_03_drive_0027_sync_0000000864,0.37,0,0,0,0,0
2011_09_26_drive_0017_sync_0000000052,0.4,-0.36,0.44,3.15,0,3.38
2011_10_03_drive_0027_sync_0000002853,0,0.26,-0.45,0,-1.92,-2.62
2011_09_26_drive_0057_sync_0000000214,0.11,0.19,0,1.09,0,-1.15
2011_09_26_drive_0061_sync_0000000032,0,0,0,0,0,-4.49
2011_10_03_drive_0027_sync_0000001906,0,0,0,0,4.0,3.58
2011_09_26_drive_0051_sync_0000000198,0.3,0.21,0.1,0,0,0
2011_10_03_drive_0027_sync_0000002103,0,0,0,-1.1,0,0
2011_10_03_drive_0027_sync_0000003379,0,0,0.37,1.75,-3.84,0
2011_10_03_drive_0027_sync_0000002077,-0.33,0.42,-0.38,0,4.09,4.61
2011_09_26_drive_0027_sync_0000000096,0,0,0,0,-0.56,0.93
2011_10_03_drive_0042_sync_0000001056,-0.47,0,-0.36,0,0,0
2011_10_03_drive_0027_sync_0000001465,0,0.4,-0.46,1.86,0,-4.91
2011_09_26_drive_0019_sync_0000000303,0.42,-0.16,0.3,0.67,0,0
2011_09_26_drive_0086_sync_0000000347,0,0,0,0,0,1.64
2011_10_03_drive_0027_sync_0000000234,-0.1,-0.28,0,-3.86,0.8,0.62
2011_10_03_drive_0047_sync_0000000026,0,0.14,0.29,1.88,-4.87,-3.98
2011_10_03_drive_0027_sync_0000003817,0,0,0.4,0,0,0
2011_10_03_drive_0027_sync_0000004466,-0.45,-0.25,0,-4.45,3.81,0
2011_09_26_drive_0086_sync_0000000305,0.28,0,0.48,0,0,0
2011_10_03_drive_0027_sync_0000001219,0.13,0,0.19,2.85,-3.4,0
2011_10_03_drive_0027_sync_0000000449,0,0,0.45,1.6,-2.0,0.64
2011_09_26_drive_0095_sync_0000000066,0.36,-0.25,0,0,-2.57,-4.84
2011_09_26_drive_0087_sync_0000000493,0,0,0.42,0,0,0
2011_09_26_drive_0032_sync_0000000383,-0.36,0,-0.24,-3.64,-1.42,-1.23
2011_10_03_drive_0027_sync_0000003937,0.25,0,-0.28,0,3.33,0
2011_10_03_drive_0027_sync_0000000593,0.26,-0.41,0,-3.86,-4.16,1.79
2011_10_03_drive_0027_sync_0000002433,0.18,-0.38,0,-1.59,0,0
2011_10_03_drive_0027_sync_0000002798,0.13,-0.43,0,-2.64,0,0
2011_09_26_drive_0096_sync_0000000085,0.29,0.49,0,-3.47,0,1.85
2011_09_26_drive_0027_sync_0000000166,0,-0.28,-0.28,3.67,2.09,0
2011_09_26_drive_0113_sync_0000000042,-0.4,0,0,0,1.54,0
2011_09_26_drive_0091_sync_0000000080,-0.16,0,0.46,5.0,2.57,2.87
2011_10_03_drive_0027_sync_0000002509,0,-0.23,0.21,0,0,-0.87
2011_09_26_drive_0014_sync_0000000245,0,0.28,0.22,0,0,-1.28
2011_09_26_drive_0093_sync_0000000166,0,0,-0.2,0,0,0
2011_09_26_drive_0091_sync_0000000296,0,0.36,0,0,0,4.96
2011_09_26_drive_0015_sync_0000000225,0,0,0,-0.54,3.96,0
2011_09_26_drive_0061_sync_0000000613,0.11,0.25,0,1.66,-1.54,-2.29
2011_10_03_drive_0047_sync_0000000602,-0.1,-0.11,-0.29,0,-4.28,2.51
2011_10_03_drive_0027_sync_0000004531,0.46,0,0,-1.73,-4.01,-3.86
2011_09_26_drive_0019_sync_0000000449,0,0,-0.28,4.36,0,-2.2
2011_09_26_drive_0039_sync_0000000167,-0.48,0.47,0,0,0.61,-3.71
2011_09_26_drive_0093_sync_0000000033,0.45,-0.4,0,0,0,0
2011_09_26_drive_0104_sync_0000000209,0,0,0.41,0.66,0,0
2011_09_26_drive_0059_sync_0000000310,-0.46,0,0.35,2.8,0,1.73
2011_09_26_drive_0064_sync_0000000232,0,0,0,3.83,0,0
2011_10_03_drive_0027_sync_0000003073,0,-0.12,-0.37,-4.93,-4.96,-1.9
2011_09_26_drive_0029_sync_0000000178,-0.46,0,0.47,0,0,1.73
2011_10_03_drive_0027_sync_0000000807,0,0,0.34,4.12,0,0
2011_09_26_drive_0086_sync_0000000262,0.24,0,0,0,0,-2.43
2011_09_26_drive_0059_sync_0000000076,0,0.21,0,0,0,0
2011_10_03_drive_0027_sync_0000000594,0,0,0.41,2.47,-3.27,0
2011_09_26_drive_0039_sync_0000000108,0,0,0.12,-2.89,0,1.38
2011_09_26_drive_0059_sync_0000000218,-0.28,0.48,0.47,4.26,3.23,0
2011_09_26_drive_0018_sync_0000000254,-0.11,0,-0.5,1.59,2.31,0
2011_09_26_drive_0046_sync_0000000073,0,0.42,-0.45,0.66,0,0
2011_10_03_drive_0047_sync_0000000542,0,0,0,-4.62,0,0
2011_09_26_drive_0020_sync_0000000075,0.29,0,0.43,-1.54,4.26,0
2011_09_26_drive_0070_sync_0000000415,-0.11,-0.27,0,0,2.42,0
2011_10_03_drive_0027_sync_0000000119,0,0,0,0.97,0,3.91
2011_09_26_drive_0036_sync_0000000414,0,0,-0.18,0,0,0
2011_09_26_drive_0084_sync_0000000208,-0.26,0.23,0.47,0,0,0.85
2011_10_03_drive_0027_sync_0000004073,0.18,0,0.26,0,0,0
2011_09_26_drive_0086_sync_0000000064,-0.2,0,0,2.97,1.42,4.28
2011_10_03_drive_0027_sync_0000001342,-0.11,0,0.23,0,0,0
2011_09_26_drive_0096_sync_0000000109,0,0,0,3.27,2.08,0
2011_10_03_drive_0027_sync_0000002180,0,0,0,-3.07,0,0
2011_10_03_drive_0047_sync_0000000113,0,0.43,0.39,4.93,0.64,0
2011_09_26_drive_0022_sync_0000000387,0,-0.12,0,3.64,4.77,-3.88
2011_09_26_drive_0091_sync_0000000213,0,0,0,0,0,3.74
2011_10_03_drive_0027_sync_0000003355,0.44,-0.44,0,-4.14,0,-0.99
2011_09_26_drive_0028_sync_0000000423,-0.32,0.33,0,-2.85,0,0
2011_10_03_drive_0027_sync_0000004109,-0.14,0,-0.47,0,0,0
2011_09_26_drive_0039_sync_0000000087,0,-0.42,0,0,-3.02,0
2011_09_26_drive_0015_sync_0000000016,0,0.47,0.11,0,-0.92,0
2011_09_26_drive_0061_sync_0000000288,0.3,0,0.34,-3.64,-2.71,4.28
2011_09_26_drive_0022_sync_0000000345,0,0.12,0,0,0,0
2011_09_26_drive_0084_sync_0000000270,0,-0.17,0,1.52,0,-2.32
2011_09_26_drive_0096_sync_0000000338,0.29,-0.39,0.5,-1.69,0,0
2011_09_26_drive_0022_sync_0000000773,-0.34,0.23,0,-2.39,-2.96,0
2011_10_03_drive_0027_sync_0000002274,0,0,0.25,0,0,-2.52
2011_09_26_drive_0057_sync_0000000039,0,0.35,-0.13,-4.57,0,0
2011_09_26_drive_0036_sync_0000000786,0,-0.14,-0.35,0,0,-3.28
2011_10_03_drive_0047_sync_0000000038,0,0,-0.25,-2.69,0,-2.12
2011_09_26_drive_0087_sync_0000000212,-0.18,-0.17,-0.45,0,4.97,0
2011_09_26_drive_0104_sync_0000000111,0,0,0,4.2,3.86,0
2011_09_26_drive_0051_sync_0000000192,0,-0.11,0,0,0,0
2011_09_26_drive_0035_sync_0000000051,0.35,0.37,0.42,-2.19,-3.0,0
2011_10_03_drive_0042_sync_0000000810,0.13,0,-0.45,1.96,0,0
2011_09_26_drive_0104_sync_0000000228,0,0.47,-0.15,-2.17,-2.15,-3.0
2011_09_26_drive_0032_sync_0000000177,0,0,0,0,0,-1.56
2011_10_03_drive_0027_sync_0000002618,-0.25,0,0,-2.97,0,4.6
2011_09_26_drive_0091_sync_0000000197,0.41,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000303,0.35,-0.24,-0.17,-4.25,0.62,0
2011_09_26_drive_0039_sync_0000000205,0.41,-0.43,0,0,-3.83,0
2011_09_26_drive_0036_sync_0000000061,0,0,0,0,-4.71,0
2011_09_26_drive_0019_sync_0000000026,0.25,0,0,0,0,0
2011_09_26_drive_0032_sync_0000000320,0,0.17,0.27,0,0,1.73
2011_09_26_drive_0022_sync_0000000747,0.48,0,-0.47,-2.86,0,0
2011_10_03_drive_0027_sync_0000003719,0.44,0.32,-0.44,0,3.7,-4.45
2011_09_26_drive_0104_sync_0000000079,-0.17,-0.37,0,-2.18,1.98,4.54
2011_10_03_drive_0047_sync_0000000700,-0.38,0,0,0,0,0
2011_09_26_drive_0086_sync_0000000450,0.1,-0.4,0.35,0,-4.04,0
2011_09_26_drive_0022_sync_0000000222,0.38,0,0.32,-2.99,0,0
2011_10_03_drive_0027_sync_0000004338,0.32,0,0,0,-3.18,0
2011_09_26_drive_0104_sync_0000000169,0.24,0,-0.31,0,4.69,0
2011_10_03_drive_0027_sync_0000000792,0,0,0,0,-0.76,0
2011_09_26_drive_0051_sync_0000000103,0,-0.38,-0.4,2.93,3.78,4.68
2011_10_03_drive_0027_sync_0000000409,0.27,0.26,0,-0.52,0,-4.77
2011_10_03_drive_0027_sync_0000002127,0,-0.25,0,0,0,0
2011_09_26_drive_0061_sync_0000000220,-0.32,0,0.24,4.69,-0.91,-4.75
2011_09_26_drive_0056_sync_0000000283,0.23,0,0,1.4,-2.06,0
2011_10_03_drive_0027_sync_0000002112,0,0.32,-0.42,0.68,4.56,1.75
2011_09_26_drive_0018_sync_0000000122,0.29,0,0.11,-3.88,1.04,-2.53
2011_09_26_drive_0070_sync_0000000081,0,0,0,0,-2.82,0
2011_09_26_drive_0022_sync_0000000712,0,-0.4,0,-2.75,0,-4.26
2011_10_03_drive_0042_sync_0000000490,0.48,0,0,0,0,0
2011_09_26_drive_0036_sync_0000000259,-0.29,0.3,0.29,-2.15,0,-1.34
2011_09_26_drive_0096_sync_0000000230,-0.45,-0.26,0,-4.74,-3.41,1.75
2011_10_03_drive_0047_sync_0000000606,-0.19,0,-0.19,0,3.63,1.33
2011_09_26_drive_0019_sync_0000000409,-0.44,-0.32,0,-0.73,-4.99,0
2011_10_03_drive_0047_sync_0000000526,0.17,0,0.47,3.82,3.37,0.57
2011_09_26_drive_0086_sync_0000000420,0,0,-0.38,3.95,0,2.38
2011_09_26_drive_0101_sync_0000000174,-0.23,0,0,0,0,0
2011_09_26_drive_0029_sync_0000000280,0,0.25,0.12,0,0,0
2011_10_03_drive_0027_sync_0000002701,0,0,0,0,-2.7,0
2011_09_26_drive_0019_sync_0000000153,0,-0.49,0,-1.07,0,-1.54
2011_09_26_drive_0061_sync_0000000103,0.41,0.27,0.35,-2.39,-3.51,0
2011_09_26_drive_0091_sync_0000000230,0.27,0,-0.43,0,0,0
2011_10_03_drive_0027_sync_0000003165,0.22,0.39,0,2.12,0,0
2011_09_26_drive_0027_sync_0000000168,0,0.47,0,0,0,0
2011_09_26_drive_0070_sync_0000000349,-0.49,-0.13,0,0,0,0
2011_09_26_drive_0104_sync_0000000133,0,0,0.33,0,0,0
2011_10_03_drive_0027_sync_0000002399,0.24,0,0.43,1.06,-3.81,2.53
2011_09_26_drive_0014_sync_0000000171,0,-0.44,0,2.55,0,0
2011_09_26_drive_0086_sync_0000000158,0,0,0,0,-3.37,0
2011_10_03_drive_0042_sync_0000000449,0,-0.11,0,0,0,0
2011_09_26_drive_0093_sync_0000000188,0.12,0,0,0,-3.97,0
2011_09_26_drive_0005_sync_0000000151,0.33,-0.37,-0.25,3.47,-2.75,0
2011_09_26_drive_0022_sync_0000000150,-0.33,0,-0.31,0,0,0
